,Aceh,Bali,Banten,Bengkulu,Daerah_Istimewa_Yogyakarta,Gorontalo,Jawa_Barat,Jawa_Tengah,Jawa_Timur,Kalimantan_Selatan,Kalimantan_Timur,Kalimantan_Utara,Lampung,Maluku,Maluku_Utara,Nusa_Tenggara_Barat,Nusa_Tenggara_Timur,Papua,Papua_Barat,Sulawesi_Barat,Sulawesi_Selatan,Sulawesi_Tengah,Sulawesi_Tenggara,Sulawesi_Utara,Sumatera_Barat,Sumatera_Utara
2040/09/05 04:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 05:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 06:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 07:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 08:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 09:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 10:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 11:00:00,0.6492,0.6335,0.6678,0.7361,0.6815,0.7492,0.6292,0.6424,0.5830,0.6866,0.6992,0.6909,0.7280,0.6778,0.7173,0.6840,0.6789,0.7221,0.7085,0.6963,0.6944,0.7130,0.6972,0.7272,0.6997,0.6962
2040/09/05 12:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 13:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 14:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 15:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 16:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 17:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 18:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 19:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 20:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 21:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 22:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/05 23:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 00:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 01:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 02:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 03:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 04:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 05:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 06:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 07:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 08:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 09:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 10:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 11:00:00,0.6494,0.6319,0.6668,0.7358,0.6817,0.7501,0.6282,0.6420,0.5838,0.6874,0.6972,0.6954,0.7281,0.6787,0.7178,0.6854,0.6811,0.7230,0.7082,0.6959,0.6951,0.7124,0.6967,0.7278,0.6993,0.6948
2040/09/06 12:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 13:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 14:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 15:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 16:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 17:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 18:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 19:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 20:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 21:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 22:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/06 23:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 00:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 01:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 02:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 03:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 04:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 05:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 06:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 07:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 08:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 09:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 10:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 11:00:00,0.6493,0.6335,0.6661,0.7358,0.6829,0.7493,0.6281,0.6411,0.5835,0.6883,0.6948,0.6986,0.7277,0.6800,0.7183,0.6867,0.6831,0.7235,0.7081,0.6958,0.6953,0.7113,0.6965,0.7281,0.6990,0.6974
2040/09/07 12:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 13:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 14:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 15:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 16:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 17:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 18:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 19:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 20:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 21:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 22:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/07 23:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 00:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 01:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 02:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 03:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 04:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 05:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 06:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 07:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 08:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 09:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 10:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 11:00:00,0.6488,0.6343,0.6635,0.7349,0.6860,0.7490,0.6264,0.6393,0.5834,0.6889,0.6941,0.7008,0.7266,0.6812,0.7188,0.6885,0.6848,0.7235,0.7080,0.6962,0.6954,0.7108,0.6969,0.7284,0.6989,0.6962
2040/09/08 12:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 13:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 14:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 15:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 16:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 17:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 18:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 19:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 20:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 21:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 22:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/08 23:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/09 00:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/09 01:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/09 02:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
2040/09/09 03:00:00,0.6471,0.6375,0.6609,0.7333,0.6889,0.7489,0.6237,0.6369,0.5813,0.6893,0.6948,0.7014,0.7254,0.6820,0.7192,0.6902,0.6866,0.7232,0.7080,0.6953,0.6953,0.7111,0.6965,0.7290,0.6959,0.6934
